"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"180";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1A";"0007D609DE";"F";"P";38;"ROEDMUS";"R";NA
"181";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G4";"3B";"0007D30977";"F";"OP";17;"MARKMUS";"N";NA
"182";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G3";"4D";"0007D6085F";"M";"S";19;"ROEDMUS";"N";NA
"183";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"3D";"0007D60005";"M";"S";37;"GRAASIDEMUS";"N";NA
"184";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1D";"0007D5FFFC";"M";"S";45;"GRAASIDEMUS";"N";NA
"185";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G1";"2D";"0007D39947";"F";"L";35;"GRAASIDEMUS";"N";NA
"186";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G2";"1C";"0007D607DA";"F";"L";44;"GRAASIDEMUS";"N";NA
"187";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G3";"2B";"0007D60054";"M";"S";26;"ROEDMUS";"N";NA
"188";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G5";"1A";"0007D609DE";"F";"L";35;"ROEDMUS";"N";NA
"189";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G7";"1D";"0007D327AA";"F";"NP";16;"GRAASIDEMUS";"N";NA
"190";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G8";"1D";"0007D2C9AC";"F";"L,P";52;"GRAASIDEMUS";"N";NA
"191";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G8";"1D";"0007D2E678";"F";"NP";14;"GRAASIDEMUS";"N";"CODE CORRECT?"
"192";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G10";"3B";"0007D60771";"F";"L,P";45;"GRAASIDEMUS";"N";NA
"193";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"1D";"0007D3082C";"F";"L,P";45;"GRAASIDEMUS";"FALL17";NA
"194";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"4C";"0007D612E6";"M";"S";24;"GRAASIDEMUS";"N";NA
"195";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"4B";"0007D60325";"M";"S";23;"GRAASIDEMUS";"N";NA
"196";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"3C";"0007D37311";"F";"OP";14;"GRAASIDEMUS";"N";NA
"197";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"3C";"0007D3A9E8";"F";"OP";18;"GRAASIDEMUS";"N";NA
"198";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3B";"0007D2D786";"M";"A/S";15;"GRAASIDEMUS";"N";NA
"199";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3C";"0007D3992C";"M";"A";11;"GRAASIDEMUS";"N";NA
"200";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3C";"UNMA";"F";"NP";10;"GRAASIDEMUS";"N";"NO PITTAG"
"201";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"2C";"0007D2DFAC";"F";"NL,P";33;"GRAASIDEMUS";"N";"YOY"
"202";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G14";"1A";"0007D6054F";"F";"L";42;"GRAASIDEMUS";"N";NA
"203";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G15";"1D";"0007D6138F";"M";"S";40;"GRAASIDEMUS";"N";NA
"204";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G15";"2A";"0007D60557";"M";"S";18;"ROEDMUS";"N";"YOY"
"205";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G16";"1D";"0007D2B7E2";"M";"S";27;"ROEDMUS";"N";NA
"206";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G16";"2A";"0007D60AEE";"F";"L";34;"GRAASIDEMUS";"N";NA
"207";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";"0007D6128B";"F";"L";43;"GRAASIDEMUS";"N";NA
"208";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";"UNMB";"M";"A";11;"GRAASIDEMUS";"N";"NO PITTAG"
"209";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";"UNMC";"F";"NP";11;"GRAASIDEMUS";"N";"NO PITTAG"
"210";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";"UNMD";"M";"A";11;"GRAASIDEMUS";"N";"NO PITTAG"
"211";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"3C";"0007D60748";"M";"A/S";18;"GRAASIDEMUS";"N";NA
"212";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G20";"2D";"0007D60469";"F";"OP";25;"GRAASIDEMUS";"N";NA
"213";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G20";"2D";"0007D60469";"F";"OP";25;"GRAASIDEMUS";"R";NA
"214";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1B";"UNMB";"M";"A";13;"GRAASIDEMUS";"R";"NO PITTAG"
"215";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1B";"UNMC";"F";"NP";12;"GRAASIDEMUS";"R";"NO PITTAG"
"216";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1D";"UNMD";"M";"A";11;"GRAASIDEMUS";"R";"NO PITTAG"
"217";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1C";"0007D6128B";"F";"L";41;"GRAASIDEMUS";"R";NA
"218";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G16";"1D";"0007D2B7E2";"M";"S";27;"ROEDMUS";"R";NA
"219";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G16";"2D";"0007D60AEE";"F";"L";35;"GRAASIDEMUS";"R";NA
"220";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G15";"2C";"0007D613A3";"F";"NP";19;"GRAASIDEMUS";"N";NA
"221";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G15";"2A";"0007D60557";"M";"S";19;"ROEDMUS";"R";NA
"222";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G14";"4A";"0007D6054F";"F";"L";34;"GRAASIDEMUS";"R";NA
"223";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G13";"3A";"0007D60CA8";"M";"S";32;"FJELLROTTE";"N";NA
"224";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G13";"1A";"0007D6069D";"F";"P";25;"ROEDMUS";"R";NA
"225";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3B";"UNME";"F";"NP";10;"GRAASIDEMUS";"N";"NO PITTAG"
"226";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";"0007D3102F";"F";"L";42;"GRAASIDEMUS";"N";NA
"227";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";"UNME";"M";"A";10;"GRAASIDEMUS";"N";"NO PITTAG"
"228";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";"UNME";"F";"NP";10;"GRAASIDEMUS";"N";"NO PITTAG"
"229";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"1B";"0007D2DFAC";"F";"P";34;"GRAASIDEMUS";"R";"YOY"
"230";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"1C";"0007D5FFAF";"M";"S";42;"GRAASIDEMUS";"N";NA
"231";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";"0007D26800";"F";"L,P?";46;"GRAASIDEMUS";"N";NA
"232";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";"UNMF";"M";"A";12;"GRAASIDEMUS";"N";"NO PITTAG"
"233";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";"UNMG";"M";"A";12;"GRAASIDEMUS";"N";"NO PITTAG"
"234";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";"UNMH";"F";"NP";12;"GRAASIDEMUS";"N";"NO PITTAG"
"235";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1B";"0007D30847";"M";"S";45;"GRAASIDEMUS";"N";NA
"236";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1B";"UNMI";"F";"NP";11;"GRAASIDEMUS";"N";"NO PITTAG"
"237";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1D";"0007D3082C";"F";"L,P";45;"GRAASIDEMUS";"R";NA
"238";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G10";"3B";"0007D60771";"F";"L,P";48;"GRAASIDEMUS";"R";NA
"239";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G8";"1D";"0007D485C1";"M";"S";42;"GRAASIDEMUS";"N";NA
"240";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G7";"3C";"0007D60D46";"M";"S";28;"ROEDMUS";"R";NA
"241";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1C";"0007D60334";"M";"S";28;"ROEDMUS";"N";NA
"242";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1D";"0007D3224F";"M";"S";30;"ROEDMUS";"N";NA
"243";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"0007D607DA";"F";"L";34;"GRAASIDEMUS";"R";NA
"244";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"UNMJ01";"F";"NP";9;"GRAASIDEMUS";"N";"NO PITTAG"
"245";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"UNMJ02";"F";"NP";9;"GRAASIDEMUS";"N";"NO PITTAG"
"246";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"UNMJ03";"F";"NP";9;"GRAASIDEMUS";"N";"NO PITTAG"
"247";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"UNMJ04";"M";"A";9;"GRAASIDEMUS";"N";"NO PITTAG"
"248";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";"UNMJ05";"M";"A";9;"GRAASIDEMUS";"N";"NO PITTAG"
"249";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"4D";"0007D60571";"F";"L";34;"GRAASIDEMUS";"N";NA
"250";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"2D";"0007D39947";"F";"PL";31;"GRAASIDEMUS";"R";NA
"251";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1B";"0007D2BF5E";"F";"PL";38;"GRAASIDEMUS";"N";NA
"252";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1A";"0007D6080B";"M";"S";43;"GRAASIDEMUS";"N";NA
"253";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"3B";"0007D5FFCE";"F";"L";41;"GRAASIDEMUS";NA;NA
"254";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"3A";"0007DFB614";"M";"A";25;"GRAASIDEMUS";"N";NA
"255";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"2A";"0007DFB5E8";"F";"L";38;"GRAASIDEMUS";"N";NA
"256";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"3D";"0007DF13CF";"F";"L";33;"GRAASIDEMUS";NA;NA
"257";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"3D";"0007DFB5BÃ˜";"M";"A";23;"GRAASIDEMUS";"N";"Er det vikelig mulig at det skal vÃ¦re Ã˜?"
"258";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4B";"0007DFB7BC";"M";"A";28;"GRAASIDEMUS";"N";NA
"259";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4A";"0007DFB552";"F";"L";35;"GRAASIDEMUS";"N";NA
"260";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4A";"0007DFB774";"M";"A";25;"GRAASIDEMUS";"N";NA
"261";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"1C";NA;NA;NA;NA;"ROYSKATT";NA;"ikke merka"
"262";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"1C";"ESCNA1";"F";"L";NA;"GRAASIDEMUS";NA;"spist"
"263";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"2A";"0007DFB728";"M";"A";17;"MARKMUS";"N";NA
"264";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"3A";"0007DF0977";"F";"L";45;"MARKMUS";NA;NA
"265";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"3A";"0007DFB5E9";"F";"NP";27;"MARKMUS";"N";NA
"266";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4B";"0007DFB7D9";"M";"A";17;"ROEDMUS";"N";NA
"267";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4B";"0007DF197E";"M";"A";20;"ROEDMUS";NA;NA
"268";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4D";"0007DFB4BA";"F";"L";32;"MARKMUS";"N";NA
"269";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"3C";"0007DFB4F6";"F";"L";34;"GRAASIDEMUS";"N";NA
"270";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"3D";"0007DFB4BE";"M";"A";17;"ROEDMUS";"N";NA
"271";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"4C";"0007DFB453";"M";"A";25;"GRAASIDEMUS";"N";NA
"272";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"4D";"0007DFB449";"F";"NP";15;"ROEDMUS";"N";NA
"273";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"1C";"0007DFBF2C";"M";"A";17;"ROEDMUS";"N";NA
"274";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"1D";"0007DFB55F";"M";"A";24;"GRAASIDEMUS";"N";NA
"275";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3B";"0007DFB8C8";"M";"A";30;"GRAASIDEMUS";"N";NA
"276";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3A";"0007DFB948";"M";"A";24;"GRAASIDEMUS";"N";NA
"277";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1B";"0007DFBBFÃ˜";"F";"NP";25;"GRAASIDEMUS";"N";NA
"278";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1A";"0007DFBA42";"F";"L";38;"GRAASIDEMUS";"N";NA
"279";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1D";"0007DFB548";"F";"NP";23;"GRAASIDEMUS";"N";NA
"280";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"2D";"0007DFB85C";"F";"L";30;"GRAASIDEMUS";"N";NA
"281";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1B";"0007DFBB61";"F";"NP";21;"GRAASIDEMUS";"N";NA
"282";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1A";"0007DF33OD";"F";"L";39;"GRAASIDEMUS";NA;NA
"283";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1A";"0007DFDACÃ˜";"M";"S";40;"GRAASIDEMUS";NA;NA
"284";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";"UNM001";"M";"A";11;"GRAASIDEMUS";NA;">10"
"285";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";"UNM002";"M";"A";11;"GRAASIDEMUS";NA;">10"
"286";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";"UNM003";"F";"NP";11;"GRAASIDEMUS";NA;">10"
"287";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";"UNM004";"F";"NP";11;"GRAASIDEMUS";NA;">10"
"288";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";"UNM005";"F";"NP";11;"GRAASIDEMUS";NA;">10"
"289";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1C";"0007DFBB65";"F";"L";40;"GRAASIDEMUS";"N";NA
"290";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1C";"0007DFB908";"F";"NP";21;"GRAASIDEMUS";"N";NA
"291";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3B";"0007DF04B4";"M";"A";14;"GRAASIDEMUS";"N";NA
"292";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3A";"0007DF0BF8";"M";"A";23;"GRAASIDEMUS";"N";NA
"293";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2C";"0007DF0EEB";"M";"A";17;"GRAASIDEMUS";"N";NA
"294";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2C";"0007DF13E2";"M";"A";20;"GRAASIDEMUS";"N";NA
"295";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2A";"0007DF012B";"F";"NP";19;"GRAASIDEMUS";"N";NA
"296";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2D";"0007DFDFEE";"F";"L";34;"GRAASIDEMUS";NA;NA
"297";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"1B";"0007DF02D5";"M";"S";34;"GRAASIDEMUS";"N";NA
"298";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"1A";"0007DF0258";"F";"L";36;"GRAASIDEMUS";NA;NA
"299";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"3C";"0007DFDEA3";"M";"S";32;"GRAASIDEMUS";NA;NA
"300";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"3C";"0007DF0726";"F";"L";30;"GRAASIDEMUS";"N";NA
"301";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"1C";"0007DF0DE0";"F";"L";32;"GRAASIDEMUS";"N";NA
"302";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"1D";"0007DFB55A";"M";"S";29;"GRAASIDEMUS";"N";NA
"303";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2C";"0007DFB972";"M";"A";27;"GRAASIDEMUS";"N";NA
"304";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2B";"0007DFBB2C";"M";"S";41;"GRAASIDEMUS";"N";NA
"305";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2B";"0007DFBB11";"F";"NP";17;"GRAASIDEMUS";"N";NA
"306";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2A";"0007DFB86F";"F";"NP";24;"GRAASIDEMUS";"N";NA
"307";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"1B";"0007DFA8DB";"M";"S";41;"GRAASIDEMUS";"N";NA
"308";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"3B";"0007DFB8E8";"M";"A";22;"GRAASIDEMUS";"N";NA
"309";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2C";"0007DFBBBE";"M";"A";19;"ROEDMUS";"N";NA
"310";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2A";"0007DFB97A";"M";"A";26;"GRAASIDEMUS";"N";NA
"311";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2D";"0007DFBA81";"F";"NP";24;"GRAASIDEMUS";"N";NA
"312";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1B";"0007DFBB7D";"M";"A";30;"GRAASIDEMUS";"N";NA
"313";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1A";"0007DFB60A";"F";"NP";26;"GRAASIDEMUS";"N";NA
"314";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"3C";"0007DFB4AB";"F";"L";35;"GRAASIDEMUS";"N";NA
"315";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"4D";"0007DFB4B1";"M";"S";28;"GRAASIDEMUS";"N";NA
"316";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"4A";"0007DFB64C";"M";"A/S";21;"GRAASIDEMUS";"N";NA
"317";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"2D";"0007DFA979";"M";"S";44;"GRAASIDEMUS";"N";NA
"318";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"3B";"0007DF0D57";"M";"S";43;"GRAASIDEMUS";NA;NA
"319";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"2C";"0007DF0E2D";"M";"S";33;"GRAASIDEMUS";NA;NA
"320";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"2C";"0007DFB657";"M";"S";43;"GRAASIDEMUS";"N";NA
"321";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"2D";"0007DFB7E5";"F";"L";32;"GRAASIDEMUS";"N";NA
"322";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"2D";"0007DFB676";"F";"NP";18;"GRAASIDEMUS";"N";NA
"323";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"1B";"0007DFB527";"M";"A";19;"GRAASIDEMUS";"N";NA
"324";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"2D";"0007DFB6FD";"M";"A";28;"GRAASIDEMUS";"N";NA
"325";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"1D";"0007DFDODF";"F";"L";38;"MARKMUS";NA;NA
"326";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4D";"0007DFB4B2";"M";"A";20;"MARKMUS";"N";NA
"327";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4C";"0007DFB72A";"M";"A";30;"MARKMUS";"N";NA
"328";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4C";"0007DFB72A";"F";"L";51;"MARKMUS";"N";NA
"329";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G6";"2B";"0007DF26CC";"F";"L";23;"ROEDMUS";NA;NA
"330";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G6";"2B";"0007DFB6CD";"M";"S";20;"ROEDMUS";"N";NA
"331";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G6";"2A";"0007DFB7D5";"F";"NP";19;"ROEDMUS";"N";NA
"332";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G6";"1A";"0007DFB48F";"M";"S";38;"GRAASIDEMUS";"N";NA
"333";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G6";"2D";"0007DFB6A7";"F";"L";28;"GRAASIDEMUS";"N";NA
"334";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3C";"0007DF1996";"F";"L";25;"ROEDMUS";NA;NA
"335";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3D";"0007DF06B7";"M";"A";20;"ROEDMUS";NA;NA
"336";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"4B";"0007DFB50B";"F";"NP";21;"GRAASIDEMUS";"N";NA
"337";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"4A";"0007DFB442";"F";"NP";21;"GRAASIDEMUS";"N";NA
"338";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"4C";"0007DFB816";"M";"S";30;"GRAASIDEMUS";"N";NA
"339";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3A";"0007DFB522";"F";"L";32;"GRAASIDEMUS";"N";NA
"340";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3B";"0007DFB5C2";"M";"S";55;"FJELLROTTE";"N";NA
"341";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3C";"0007DFB488";"M";"A";21;"ROEDMUS";"N";NA
"342";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4D";"0007DFA9E8";"F";"P";58;"GRAASIDEMUS";NA;NA
"343";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4D";"0007DFB459";"F";"L";39;"GRAASIDEMUS";"N";NA
"344";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4A";"0007DFB9E7";"M";"A";22;"GRAASIDEMUS";"N";NA
"345";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3C";"0007DFB7FE";"F";"L";35;"GRAASIDEMUS";"N";NA
"346";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3D";"0007DFB61C";"M";"A";24;"GRAASIDEMUS";"N";NA
"347";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"4A";"0007DFB56E";"M";"S";31;"GRAASIDEMUS";"N";NA
"348";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"4C";"0007DFB6FA";"F";"NP";26;"GRAASIDEMUS";"N";NA
"349";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"3B";"0007DFB451";"F";"NP";16;"GRAASIDEMUS";"N";NA
"350";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"3D";"0007DFBBDE";"F";"L";40;"GRAASIDEMUS";NA;NA
"351";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"1C";"0007DFB66B";"N";"A";17;"GRAASIDEMUS";"N";NA
"352";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"1D";"0007DFB790";"F";"NP";24;"GRAASIDEMUS";"N";NA
"353";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"3D";"0007DFB734";"M";"A";21;"GRAASIDEMUS";"N";NA
"354";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1C";"0007DFB5D8";"M";"A/S";24;"GRAASIDEMUS";"N";NA
"355";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1C";"0007DFB506";"F";"NP";23;"GRAASIDEMUS";"N";NA
"356";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1C";"0007DFB518";"M";"A";22;"GRAASIDEMUS";"N";NA
"357";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G20";"3D";"0007DFB6F1";"M";"S";39;"GRAASIDEMUS";"N";NA
"358";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G20";"1C";"0007DFB5D8";"M";"A";24;"GRAASIDEMUS";NA;NA
"359";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G20";"1D";"0007DFB60A";"F";"NP";25;"GRAASIDEMUS";NA;NA
"360";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G20";"1A";"0007DFB4B3";"F";"NP";18;"ROEDMUS";"N";NA
"361";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G19";"3D";"0007DFBBDE";"F";"L";41;"GRAASIDEMUS";NA;NA
"362";2018;"PORSANGER";"AUTUMN";120918;2;"MASOY";"G19";"4C";"0007DFB719";"M";"S/A";28;"GRAASIDEMUS";"N";NA
